,연도,일시,측정소,PM2.5
69013,4,11-10 13:00,이원면,0.068
69014,4,11-10 14:00,이원면,0.07200000000000001
69015,4,11-10 15:00,이원면,0.056
69016,4,11-10 16:00,이원면,0.06
69017,4,11-10 17:00,이원면,0.076
69018,4,11-10 18:00,이원면,0.076
69019,4,11-10 19:00,이원면,0.07200000000000001
69020,4,11-10 20:00,이원면,0.08
69021,4,11-10 21:00,이원면,0.084
69022,4,11-10 22:00,이원면,0.10400000000000001
69023,4,11-10 23:00,이원면,0.084
69024,4,11-11 00:00,이원면,0.084
69025,4,11-11 01:00,이원면,0.084
69026,4,11-11 02:00,이원면,0.084
69027,4,11-11 03:00,이원면,0.08
69028,4,11-11 04:00,이원면,0.08
69029,4,11-11 05:00,이원면,0.08
69030,4,11-11 06:00,이원면,0.07200000000000001
69031,4,11-11 07:00,이원면,0.07200000000000001
69032,4,11-11 08:00,이원면,0.088
69033,4,11-11 09:00,이원면,0.076
69034,4,11-11 10:00,이원면,0.07200000000000001
69035,4,11-11 11:00,이원면,0.06
69036,4,11-11 12:00,이원면,0.06
69037,4,11-11 13:00,이원면,0.06
69038,4,11-11 14:00,이원면,0.06
69039,4,11-11 15:00,이원면,0.064
69040,4,11-11 16:00,이원면,0.068
69041,4,11-11 17:00,이원면,0.068
69042,4,11-11 18:00,이원면,0.07200000000000001
69043,4,11-11 19:00,이원면,0.076
69044,4,11-11 20:00,이원면,0.08
69045,4,11-11 21:00,이원면,0.08
69046,4,11-11 22:00,이원면,0.068
69047,4,11-11 23:00,이원면,0.07200000000000001
69048,4,11-14 00:00,이원면,0.1
69049,4,11-14 01:00,이원면,0.096
69050,4,11-14 02:00,이원면,0.092
69051,4,11-14 03:00,이원면,0.084
69052,4,11-14 04:00,이원면,0.076
69053,4,11-14 05:00,이원면,0.068
69054,4,11-14 06:00,이원면,0.07200000000000001
69055,4,11-14 07:00,이원면,0.08
69056,4,11-14 08:00,이원면,0.076
69057,4,11-14 09:00,이원면,0.088
69058,4,11-14 10:00,이원면,0.07200000000000001
69059,4,11-14 11:00,이원면,0.07200000000000001
69060,4,11-14 12:00,이원면,0.07200000000000001
69061,4,11-14 13:00,이원면,0.064
69062,4,11-14 14:00,이원면,0.064
69063,4,11-14 15:00,이원면,0.06
69064,4,11-14 16:00,이원면,0.06
69065,4,11-14 17:00,이원면,0.068
69066,4,11-14 18:00,이원면,0.076
69067,4,11-14 19:00,이원면,0.076
69068,4,11-14 20:00,이원면,0.076
69069,4,11-14 21:00,이원면,0.076
69070,4,11-14 22:00,이원면,0.08
69071,4,11-14 23:00,이원면,0.08
69072,4,11-15 00:00,이원면,0.076
69073,4,11-15 01:00,이원면,0.076
69074,4,11-15 02:00,이원면,0.076
69075,4,11-15 03:00,이원면,0.07200000000000001
69076,4,11-15 04:00,이원면,0.07200000000000001
69077,4,11-15 05:00,이원면,0.064
69078,4,11-15 06:00,이원면,0.08
69079,4,11-15 07:00,이원면,0.07200000000000001
69080,4,11-15 08:00,이원면,0.07200000000000001
69081,4,11-15 09:00,이원면,0.064
69082,4,11-15 10:00,이원면,0.07200000000000001
69083,4,11-15 11:00,이원면,0.07200000000000001
69084,4,11-15 12:00,이원면,0.064
69085,4,11-15 13:00,이원면,0.06
69086,4,11-15 14:00,이원면,0.064
69087,4,11-15 15:00,이원면,0.052000000000000005
69088,4,11-15 16:00,이원면,0.056
69089,4,11-15 17:00,이원면,0.068
69090,4,11-15 18:00,이원면,0.076
69091,4,11-15 19:00,이원면,0.068
69092,4,11-15 20:00,이원면,0.076
69093,4,11-15 21:00,이원면,0.084
69094,4,11-15 22:00,이원면,0.10400000000000001
69095,4,11-15 23:00,이원면,0.076
69096,4,11-16 00:00,이원면,0.08
69097,4,11-16 01:00,이원면,0.08
69098,4,11-16 02:00,이원면,0.08
69099,4,11-16 03:00,이원면,0.07200000000000001
69100,4,11-16 04:00,이원면,0.076
69101,4,11-16 05:00,이원면,0.08
69102,4,11-16 06:00,이원면,0.076
69103,4,11-16 07:00,이원면,0.07200000000000001
69104,4,11-16 08:00,이원면,0.088
69105,4,11-16 09:00,이원면,0.08
69106,4,11-16 10:00,이원면,0.07200000000000001
69107,4,11-16 11:00,이원면,0.06
69108,4,11-16 12:00,이원면,0.06
69109,4,11-16 13:00,이원면,0.056
69110,4,11-16 14:00,이원면,0.064
69111,4,11-16 15:00,이원면,0.06
69112,4,11-16 16:00,이원면,0.068
69113,4,11-16 17:00,이원면,0.068
69114,4,11-16 18:00,이원면,0.068
69115,4,11-16 19:00,이원면,0.08
69116,4,11-16 20:00,이원면,0.084
69117,4,11-16 21:00,이원면,0.084
69118,4,11-16 22:00,이원면,0.076
69119,4,11-16 23:00,이원면,0.076
69120,4,01-03 00:00,정림동,0.036000000000000004
69121,4,01-03 01:00,정림동,0.04
69122,4,01-03 02:00,정림동,0.04
69123,4,01-03 03:00,정림동,0.04
69124,4,01-03 04:00,정림동,0.04
69125,4,01-03 05:00,정림동,0.044
69126,4,01-03 06:00,정림동,0.048
69127,4,01-03 07:00,정림동,0.056
69128,4,01-03 08:00,정림동,0.052000000000000005
69129,4,01-03 09:00,정림동,0.06
69130,4,01-03 10:00,정림동,0.044
69131,4,01-03 11:00,정림동,0.044
69132,4,01-03 12:00,정림동,0.044
69133,4,01-03 13:00,정림동,0.044
69134,4,01-03 14:00,정림동,0.04
69135,4,01-03 15:00,정림동,0.04
69136,4,01-03 16:00,정림동,0.04
69137,4,01-03 17:00,정림동,0.052000000000000005
69138,4,01-03 18:00,정림동,0.064
69139,4,01-03 19:00,정림동,0.056
69140,4,01-03 20:00,정림동,0.052000000000000005
69141,4,01-03 21:00,정림동,0.06
69142,4,01-03 22:00,정림동,0.056
69143,4,01-03 23:00,정림동,0.06
69144,4,01-04 00:00,정림동,0.06
69145,4,01-04 01:00,정림동,0.06
69146,4,01-04 02:00,정림동,0.068
69147,4,01-04 03:00,정림동,0.07200000000000001
69148,4,01-04 04:00,정림동,0.068
69149,4,01-04 05:00,정림동,0.06
69150,4,01-04 06:00,정림동,0.07200000000000001
69151,4,01-04 07:00,정림동,0.08
69152,4,01-04 08:00,정림동,0.084
69153,4,01-04 09:00,정림동,0.08
69154,4,01-04 10:00,정림동,0.096
69155,4,01-04 11:00,정림동,0.068
69156,4,01-04 12:00,정림동,0.068
69157,4,01-04 13:00,정림동,0.06
69158,4,01-04 14:00,정림동,0.07200000000000001
69159,4,01-04 15:00,정림동,0.056
69160,4,01-04 16:00,정림동,0.052000000000000005
69161,4,01-04 17:00,정림동,0.06
69162,4,01-04 18:00,정림동,0.064
69163,4,01-04 19:00,정림동,0.06
69164,4,01-04 20:00,정림동,0.076
69165,4,01-04 21:00,정림동,0.068
69166,4,01-04 22:00,정림동,0.12
69167,4,01-04 23:00,정림동,0.084
69168,4,01-05 00:00,정림동,0.096
69169,4,01-05 01:00,정림동,0.096
69170,4,01-05 02:00,정림동,0.084
69171,4,01-05 03:00,정림동,0.076
69172,4,01-05 04:00,정림동,0.092
69173,4,01-05 05:00,정림동,0.108
69174,4,01-05 06:00,정림동,0.076
69175,4,01-05 07:00,정림동,0.088
69176,4,01-05 08:00,정림동,0.108
69177,4,01-05 09:00,정림동,0.116
69178,4,01-05 10:00,정림동,0.1
69179,4,01-05 11:00,정림동,0.088
69180,4,01-05 12:00,정림동,0.08
69181,4,01-05 13:00,정림동,0.08
69182,4,01-05 14:00,정림동,0.08
69183,4,01-05 15:00,정림동,0.08
69184,4,01-05 16:00,정림동,0.08
69185,4,01-05 17:00,정림동,0.08
69186,4,01-05 18:00,정림동,0.076
69187,4,01-05 19:00,정림동,0.096
69188,4,01-05 20:00,정림동,0.084
69189,4,01-05 21:00,정림동,0.10400000000000001
69190,4,01-05 22:00,정림동,0.088
69191,4,01-05 23:00,정림동,0.084
69192,4,01-08 00:00,정림동,0.088
69193,4,01-08 01:00,정림동,0.092
69194,4,01-08 02:00,정림동,0.096
69195,4,01-08 03:00,정림동,0.088
69196,4,01-08 04:00,정림동,0.088
69197,4,01-08 05:00,정림동,0.084
69198,4,01-08 06:00,정림동,0.092
69199,4,01-08 07:00,정림동,0.10400000000000001
69200,4,01-08 08:00,정림동,0.112
69201,4,01-08 09:00,정림동,0.124
69202,4,01-08 10:00,정림동,0.10400000000000001
69203,4,01-08 11:00,정림동,0.096
69204,4,01-08 12:00,정림동,0.10400000000000001
69205,4,01-08 13:00,정림동,0.084
69206,4,01-08 14:00,정림동,0.084
69207,4,01-08 15:00,정림동,0.084
69208,4,01-08 16:00,정림동,0.092
69209,4,01-08 17:00,정림동,0.092
69210,4,01-08 18:00,정림동,0.10400000000000001
69211,4,01-08 19:00,정림동,0.10400000000000001
69212,4,01-08 20:00,정림동,0.108
69213,4,01-08 21:00,정림동,0.116
69214,4,01-08 22:00,정림동,0.108
69215,4,01-08 23:00,정림동,0.12
69216,4,01-09 00:00,정림동,0.12
69217,4,01-09 01:00,정림동,0.112
69218,4,01-09 02:00,정림동,0.12
69219,4,01-09 03:00,정림동,0.128
69220,4,01-09 04:00,정림동,0.108
69221,4,01-09 05:00,정림동,0.112
69222,4,01-09 06:00,정림동,0.128
69223,4,01-09 07:00,정림동,0.136
69224,4,01-09 08:00,정림동,0.12
69225,4,01-09 09:00,정림동,0.136
69226,4,01-09 10:00,정림동,0.14
69227,4,01-09 11:00,정림동,0.12
69228,4,01-09 12:00,정림동,0.112
69229,4,01-09 13:00,정림동,0.088
69230,4,01-09 14:00,정림동,0.092
69231,4,01-09 15:00,정림동,0.08
69232,4,01-09 16:00,정림동,0.084
69233,4,01-09 17:00,정림동,0.092
69234,4,01-09 18:00,정림동,0.1
69235,4,01-09 19:00,정림동,0.1
69236,4,01-09 20:00,정림동,0.10400000000000001
69237,4,01-09 21:00,정림동,0.092
69238,4,01-09 22:00,정림동,0.124
69239,4,01-09 23:00,정림동,0.10400000000000001
69240,4,01-10 00:00,정림동,0.096
69241,4,01-10 01:00,정림동,0.108
69242,4,01-10 02:00,정림동,0.108
69243,4,01-10 03:00,정림동,0.108
69244,4,01-10 04:00,정림동,0.10400000000000001
69245,4,01-10 05:00,정림동,0.10400000000000001
69246,4,01-10 06:00,정림동,0.108
69247,4,01-10 07:00,정림동,0.116
69248,4,01-10 08:00,정림동,0.136
69249,4,01-10 09:00,정림동,0.128
69250,4,01-10 10:00,정림동,0.096
69251,4,01-10 11:00,정림동,0.1
69252,4,01-10 12:00,정림동,0.08
69253,4,01-10 13:00,정림동,0.084
69254,4,01-10 14:00,정림동,0.084
69255,4,01-10 15:00,정림동,0.088
69256,4,01-10 16:00,정림동,0.092
69257,4,01-10 17:00,정림동,0.092
69258,4,01-10 18:00,정림동,0.096
69259,4,01-10 19:00,정림동,0.092
69260,4,01-10 20:00,정림동,0.1
69261,4,01-10 21:00,정림동,0.10400000000000001
69262,4,01-10 22:00,정림동,0.096
69263,4,01-10 23:00,정림동,0.096
69264,4,01-13 00:00,정림동,0.216
69265,4,01-13 01:00,정림동,0.22
69266,4,01-13 02:00,정림동,0.224
69267,4,01-13 03:00,정림동,0.20800000000000002
69268,4,01-13 04:00,정림동,0.20800000000000002
69269,4,01-13 05:00,정림동,0.196
69270,4,01-13 06:00,정림동,0.188
69271,4,01-13 07:00,정림동,0.22
69272,4,01-13 08:00,정림동,0.228
69273,4,01-13 09:00,정림동,0.216
69274,4,01-13 10:00,정림동,0.212
69275,4,01-13 11:00,정림동,0.196
69276,4,01-13 12:00,정림동,0.228
69277,4,01-13 13:00,정림동,0.148
69278,4,01-13 14:00,정림동,0.112
69279,4,01-13 15:00,정림동,0.132
69280,4,01-13 16:00,정림동,0.16
69281,4,01-13 17:00,정림동,0.14400000000000002
69282,4,01-13 18:00,정림동,0.168
69283,4,01-13 19:00,정림동,0.17200000000000001
69284,4,01-13 20:00,정림동,0.156
69285,4,01-13 21:00,정림동,0.18
69286,4,01-13 22:00,정림동,0.164
69287,4,01-13 23:00,정림동,0.18
69288,4,01-14 00:00,정림동,0.168
69289,4,01-14 01:00,정림동,0.176
69290,4,01-14 02:00,정림동,0.17200000000000001
69291,4,01-14 03:00,정림동,0.176
69292,4,01-14 04:00,정림동,0.136
69293,4,01-14 05:00,정림동,0.168
69294,4,01-14 06:00,정림동,0.188
69295,4,01-14 07:00,정림동,0.16
69296,4,01-14 08:00,정림동,0.156
69297,4,01-14 09:00,정림동,0.17200000000000001
69298,4,01-14 10:00,정림동,0.176
69299,4,01-14 11:00,정림동,0.132
69300,4,01-14 12:00,정림동,0.148
69301,4,01-14 13:00,정림동,0.116
69302,4,01-14 14:00,정림동,0.112
69303,4,01-14 15:00,정림동,0.076
69304,4,01-14 16:00,정림동,0.092
69305,4,01-14 17:00,정림동,0.128
69306,4,01-14 18:00,정림동,0.108
69307,4,01-14 19:00,정림동,0.10400000000000001
69308,4,01-14 20:00,정림동,0.116
69309,4,01-14 21:00,정림동,0.112
69310,4,01-14 22:00,정림동,0.132
69311,4,01-14 23:00,정림동,0.116
69312,4,01-15 00:00,정림동,0.112
69313,4,01-15 01:00,정림동,0.108
69314,4,01-15 02:00,정림동,0.12
69315,4,01-15 03:00,정림동,0.1
69316,4,01-15 04:00,정림동,0.1
69317,4,01-15 05:00,정림동,0.108
69318,4,01-15 06:00,정림동,0.10400000000000001
69319,4,01-15 07:00,정림동,0.112
69320,4,01-15 08:00,정림동,0.136
69321,4,01-15 09:00,정림동,0.112
69322,4,01-15 10:00,정림동,0.108
69323,4,01-15 11:00,정림동,0.088
69324,4,01-15 12:00,정림동,0.084
69325,4,01-15 13:00,정림동,0.08
69326,4,01-15 14:00,정림동,0.084
69327,4,01-15 15:00,정림동,0.088
69328,4,01-15 16:00,정림동,0.092
69329,4,01-15 17:00,정림동,0.092
69330,4,01-15 18:00,정림동,0.092
69331,4,01-15 19:00,정림동,0.096
69332,4,01-15 20:00,정림동,0.096
69333,4,01-15 21:00,정림동,0.108
69334,4,01-15 22:00,정림동,0.092
69335,4,01-15 23:00,정림동,0.092
69336,4,01-18 00:00,정림동,0.064
69337,4,01-18 01:00,정림동,0.07200000000000001
69338,4,01-18 02:00,정림동,0.08
69339,4,01-18 03:00,정림동,0.076
69340,4,01-18 04:00,정림동,0.076
69341,4,01-18 05:00,정림동,0.07200000000000001
69342,4,01-18 06:00,정림동,0.08
69343,4,01-18 07:00,정림동,0.092
69344,4,01-18 08:00,정림동,0.096
69345,4,01-18 09:00,정림동,0.108
69346,4,01-18 10:00,정림동,0.092
69347,4,01-18 11:00,정림동,0.088
69348,4,01-18 12:00,정림동,0.092
69349,4,01-18 13:00,정림동,0.076
69350,4,01-18 14:00,정림동,0.076
69351,4,01-18 15:00,정림동,0.076
69352,4,01-18 16:00,정림동,0.08
69353,4,01-18 17:00,정림동,0.088
69354,4,01-18 18:00,정림동,0.1
69355,4,01-18 19:00,정림동,0.1
69356,4,01-18 20:00,정림동,0.10400000000000001
69357,4,01-18 21:00,정림동,0.108
69358,4,01-18 22:00,정림동,0.1
69359,4,01-18 23:00,정림동,0.108
69360,4,01-19 00:00,정림동,0.108
69361,4,01-19 01:00,정림동,0.10400000000000001
69362,4,01-19 02:00,정림동,0.108
69363,4,01-19 03:00,정림동,0.116
69364,4,01-19 04:00,정림동,0.1
69365,4,01-19 05:00,정림동,0.096
69366,4,01-19 06:00,정림동,0.112
69367,4,01-19 07:00,정림동,0.12
69368,4,01-19 08:00,정림동,0.108
69369,4,01-19 09:00,정림동,0.124
69370,4,01-19 10:00,정림동,0.128
69371,4,01-19 11:00,정림동,0.112
69372,4,01-19 12:00,정림동,0.10400000000000001
69373,4,01-19 13:00,정림동,0.08
69374,4,01-19 14:00,정림동,0.088
69375,4,01-19 15:00,정림동,0.076
69376,4,01-19 16:00,정림동,0.08
69377,4,01-19 17:00,정림동,0.092
69378,4,01-19 18:00,정림동,0.096
69379,4,01-19 19:00,정림동,0.1
69380,4,01-19 20:00,정림동,0.10400000000000001
69381,4,01-19 21:00,정림동,0.092
69382,4,01-19 22:00,정림동,0.124
69383,4,01-19 23:00,정림동,0.1
69384,4,01-20 00:00,정림동,0.096
69385,4,01-20 01:00,정림동,0.108
69386,4,01-20 02:00,정림동,0.1
69387,4,01-20 03:00,정림동,0.1
69388,4,01-20 04:00,정림동,0.1
69389,4,01-20 05:00,정림동,0.096
69390,4,01-20 06:00,정림동,0.10400000000000001
69391,4,01-20 07:00,정림동,0.112
69392,4,01-20 08:00,정림동,0.128
69393,4,01-20 09:00,정림동,0.124
69394,4,01-20 10:00,정림동,0.1
69395,4,01-20 11:00,정림동,0.096
69396,4,01-20 12:00,정림동,0.08
69397,4,01-20 13:00,정림동,0.076
69398,4,01-20 14:00,정림동,0.08
69399,4,01-20 15:00,정림동,0.084
69400,4,01-20 16:00,정림동,0.088
69401,4,01-20 17:00,정림동,0.092
69402,4,01-20 18:00,정림동,0.092
69403,4,01-20 19:00,정림동,0.092
69404,4,01-20 20:00,정림동,0.096
69405,4,01-20 21:00,정림동,0.096
69406,4,01-20 22:00,정림동,0.092
69407,4,01-20 23:00,정림동,0.092
69408,4,01-23 00:00,정림동,0.06
69409,4,01-23 01:00,정림동,0.064
69410,4,01-23 02:00,정림동,0.068
69411,4,01-23 03:00,정림동,0.06
69412,4,01-23 04:00,정림동,0.06
69413,4,01-23 05:00,정림동,0.06
69414,4,01-23 06:00,정림동,0.064
69415,4,01-23 07:00,정림동,0.07200000000000001
69416,4,01-23 08:00,정림동,0.07200000000000001
69417,4,01-23 09:00,정림동,0.08
69418,4,01-23 10:00,정림동,0.064
69419,4,01-23 11:00,정림동,0.06
69420,4,01-23 12:00,정림동,0.06
69421,4,01-23 13:00,정림동,0.06
69422,4,01-23 14:00,정림동,0.06
69423,4,01-23 15:00,정림동,0.056
69424,4,01-23 16:00,정림동,0.06
69425,4,01-23 17:00,정림동,0.064
69426,4,01-23 18:00,정림동,0.08
69427,4,01-23 19:00,정림동,0.076
69428,4,01-23 20:00,정림동,0.076
69429,4,01-23 21:00,정림동,0.08
69430,4,01-23 22:00,정림동,0.084
69431,4,01-23 23:00,정림동,0.084
69432,4,01-24 00:00,정림동,0.088
69433,4,01-24 01:00,정림동,0.08
69434,4,01-24 02:00,정림동,0.084
69435,4,01-24 03:00,정림동,0.096
69436,4,01-24 04:00,정림동,0.088
69437,4,01-24 05:00,정림동,0.08
69438,4,01-24 06:00,정림동,0.092
69439,4,01-24 07:00,정림동,0.096
69440,4,01-24 08:00,정림동,0.092
69441,4,01-24 09:00,정림동,0.092
69442,4,01-24 10:00,정림동,0.108
69443,4,01-24 11:00,정림동,0.096
69444,4,01-24 12:00,정림동,0.084
69445,4,01-24 13:00,정림동,0.07200000000000001
69446,4,01-24 14:00,정림동,0.07200000000000001
69447,4,01-24 15:00,정림동,0.064
69448,4,01-24 16:00,정림동,0.068
69449,4,01-24 17:00,정림동,0.076
69450,4,01-24 18:00,정림동,0.08
69451,4,01-24 19:00,정림동,0.084
69452,4,01-24 20:00,정림동,0.092
69453,4,01-24 21:00,정림동,0.088
69454,4,01-24 22:00,정림동,0.124
69455,4,01-24 23:00,정림동,0.1
69456,4,01-25 00:00,정림동,0.096
69457,4,01-25 01:00,정림동,0.10400000000000001
69458,4,01-25 02:00,정림동,0.1
69459,4,01-25 03:00,정림동,0.096
69460,4,01-25 04:00,정림동,0.1
69461,4,01-25 05:00,정림동,0.10400000000000001
69462,4,01-25 06:00,정림동,0.10400000000000001
69463,4,01-25 07:00,정림동,0.10400000000000001
69464,4,01-25 08:00,정림동,0.128
69465,4,01-25 09:00,정림동,0.12
69466,4,01-25 10:00,정림동,0.096
69467,4,01-25 11:00,정림동,0.096
69468,4,01-25 12:00,정림동,0.08
69469,4,01-25 13:00,정림동,0.08
69470,4,01-25 14:00,정림동,0.08
69471,4,01-25 15:00,정림동,0.08
69472,4,01-25 16:00,정림동,0.084
69473,4,01-25 17:00,정림동,0.084
69474,4,01-25 18:00,정림동,0.084
69475,4,01-25 19:00,정림동,0.096
69476,4,01-25 20:00,정림동,0.092
69477,4,01-25 21:00,정림동,0.10400000000000001
69478,4,01-25 22:00,정림동,0.096
69479,4,01-25 23:00,정림동,0.092
69480,4,01-28 00:00,정림동,0.052000000000000005
69481,4,01-28 01:00,정림동,0.064
69482,4,01-28 02:00,정림동,0.068
69483,4,01-28 03:00,정림동,0.06
69484,4,01-28 04:00,정림동,0.068
69485,4,01-28 05:00,정림동,0.064
69486,4,01-28 06:00,정림동,0.07200000000000001
69487,4,01-28 07:00,정림동,0.076
69488,4,01-28 08:00,정림동,0.076
69489,4,01-28 09:00,정림동,0.08
69490,4,01-28 10:00,정림동,0.07200000000000001
69491,4,01-28 11:00,정림동,0.068
69492,4,01-28 12:00,정림동,0.07200000000000001
69493,4,01-28 13:00,정림동,0.068
69494,4,01-28 14:00,정림동,0.068
69495,4,01-28 15:00,정림동,0.064
69496,4,01-28 16:00,정림동,0.064
69497,4,01-28 17:00,정림동,0.076
69498,4,01-28 18:00,정림동,0.092
69499,4,01-28 19:00,정림동,0.088
69500,4,01-28 20:00,정림동,0.084
69501,4,01-28 21:00,정림동,0.096
69502,4,01-28 22:00,정림동,0.088
69503,4,01-28 23:00,정림동,0.096
69504,4,01-29 00:00,정림동,0.1
69505,4,01-29 01:00,정림동,0.084
69506,4,01-29 02:00,정림동,0.1
69507,4,01-29 03:00,정림동,0.108
69508,4,01-29 04:00,정림동,0.096
69509,4,01-29 05:00,정림동,0.092
69510,4,01-29 06:00,정림동,0.10400000000000001
69511,4,01-29 07:00,정림동,0.10400000000000001
69512,4,01-29 08:00,정림동,0.1
69513,4,01-29 09:00,정림동,0.1
69514,4,01-29 10:00,정림동,0.12
69515,4,01-29 11:00,정림동,0.10400000000000001
69516,4,01-29 12:00,정림동,0.096
69517,4,01-29 13:00,정림동,0.084
69518,4,01-29 14:00,정림동,0.08
69519,4,01-29 15:00,정림동,0.076
69520,4,01-29 16:00,정림동,0.084
69521,4,01-29 17:00,정림동,0.096
69522,4,01-29 18:00,정림동,0.092
69523,4,01-29 19:00,정림동,0.096
69524,4,01-29 20:00,정림동,0.1
69525,4,01-29 21:00,정림동,0.092
69526,4,01-29 22:00,정림동,0.132
69527,4,01-29 23:00,정림동,0.108
69528,4,01-30 00:00,정림동,0.1
69529,4,01-30 01:00,정림동,0.112
69530,4,01-30 02:00,정림동,0.112
69531,4,01-30 03:00,정림동,0.1
69532,4,01-30 04:00,정림동,0.108
69533,4,01-30 05:00,정림동,0.112
69534,4,01-30 06:00,정림동,0.112
69535,4,01-30 07:00,정림동,0.116
69536,4,01-30 08:00,정림동,0.14
69537,4,01-30 09:00,정림동,0.124
69538,4,01-30 10:00,정림동,0.1
69539,4,01-30 11:00,정림동,0.10400000000000001
69540,4,01-30 12:00,정림동,0.084
69541,4,01-30 13:00,정림동,0.092
69542,4,01-30 14:00,정림동,0.092
69543,4,01-30 15:00,정림동,0.088
69544,4,01-30 16:00,정림동,0.084
69545,4,01-30 17:00,정림동,0.088
69546,4,01-30 18:00,정림동,0.084
69547,4,01-30 19:00,정림동,0.096
69548,4,01-30 20:00,정림동,0.096
69549,4,01-30 21:00,정림동,0.108
69550,4,01-30 22:00,정림동,0.096
69551,4,01-30 23:00,정림동,0.096
69552,4,02-02 00:00,정림동,0.276
69553,4,02-02 01:00,정림동,0.272
69554,4,02-02 02:00,정림동,0.268
69555,4,02-02 03:00,정림동,0.26
69556,4,02-02 04:00,정림동,0.256
69557,4,02-02 05:00,정림동,0.244
69558,4,02-02 06:00,정림동,0.232
69559,4,02-02 07:00,정림동,0.248
69560,4,02-02 08:00,정림동,0.268
69561,4,02-02 09:00,정림동,0.228
69562,4,02-02 10:00,정림동,0.232
69563,4,02-02 11:00,정림동,0.20800000000000002
69564,4,02-02 12:00,정림동,0.252
69565,4,02-02 13:00,정림동,0.16
69566,4,02-02 14:00,정림동,0.112
69567,4,02-02 15:00,정림동,0.14
69568,4,02-02 16:00,정림동,0.18
69569,4,02-02 17:00,정림동,0.148
69570,4,02-02 18:00,정림동,0.168
69571,4,02-02 19:00,정림동,0.184
69572,4,02-02 20:00,정림동,0.16
69573,4,02-02 21:00,정림동,0.2
69574,4,02-02 22:00,정림동,0.18
69575,4,02-02 23:00,정림동,0.2
69576,4,02-03 00:00,정림동,0.188
69577,4,02-03 01:00,정림동,0.184
69578,4,02-03 02:00,정림동,0.17200000000000001
69579,4,02-03 03:00,정림동,0.2
69580,4,02-03 04:00,정림동,0.168
69581,4,02-03 05:00,정림동,0.212
69582,4,02-03 06:00,정림동,0.228
69583,4,02-03 07:00,정림동,0.18
69584,4,02-03 08:00,정림동,0.164
69585,4,02-03 09:00,정림동,0.212
69586,4,02-03 10:00,정림동,0.2
69587,4,02-03 11:00,정림동,0.132
69588,4,02-03 12:00,정림동,0.188
69589,4,02-03 13:00,정림동,0.14400000000000002
69590,4,02-03 14:00,정림동,0.124
69591,4,02-03 15:00,정림동,0.076
69592,4,02-03 16:00,정림동,0.116
69593,4,02-03 17:00,정림동,0.14
69594,4,02-03 18:00,정림동,0.128
69595,4,02-03 19:00,정림동,0.12
69596,4,02-03 20:00,정림동,0.124
69597,4,02-03 21:00,정림동,0.132
69598,4,02-03 22:00,정림동,0.148
69599,4,02-03 23:00,정림동,0.136
69600,4,02-04 00:00,정림동,0.14400000000000002
69601,4,02-04 01:00,정림동,0.132
69602,4,02-04 02:00,정림동,0.148
69603,4,02-04 03:00,정림동,0.128
69604,4,02-04 04:00,정림동,0.14
69605,4,02-04 05:00,정림동,0.128
69606,4,02-04 06:00,정림동,0.136
69607,4,02-04 07:00,정림동,0.132
69608,4,02-04 08:00,정림동,0.164
69609,4,02-04 09:00,정림동,0.132
69610,4,02-04 10:00,정림동,0.108
69611,4,02-04 11:00,정림동,0.10400000000000001
69612,4,02-04 12:00,정림동,0.092
69613,4,02-04 13:00,정림동,0.092
69614,4,02-04 14:00,정림동,0.1
69615,4,02-04 15:00,정림동,0.1
69616,4,02-04 16:00,정림동,0.096
69617,4,02-04 17:00,정림동,0.096
69618,4,02-04 18:00,정림동,0.088
69619,4,02-04 19:00,정림동,0.1
69620,4,02-04 20:00,정림동,0.108
69621,4,02-04 21:00,정림동,0.128
69622,4,02-04 22:00,정림동,0.1
69623,4,02-04 23:00,정림동,0.10400000000000001
69624,4,02-07 00:00,정림동,0.108
69625,4,02-07 01:00,정림동,0.116
69626,4,02-07 02:00,정림동,0.116
69627,4,02-07 03:00,정림동,0.108
69628,4,02-07 04:00,정림동,0.10400000000000001
69629,4,02-07 05:00,정림동,0.1
69630,4,02-07 06:00,정림동,0.108
69631,4,02-07 07:00,정림동,0.12
69632,4,02-07 08:00,정림동,0.128
69633,4,02-07 09:00,정림동,0.14
69634,4,02-07 10:00,정림동,0.124
69635,4,02-07 11:00,정림동,0.108
69636,4,02-07 12:00,정림동,0.12
69637,4,02-07 13:00,정림동,0.092
69638,4,02-07 14:00,정림동,0.092
69639,4,02-07 15:00,정림동,0.092
69640,4,02-07 16:00,정림동,0.1
69641,4,02-07 17:00,정림동,0.1
69642,4,02-07 18:00,정림동,0.112
69643,4,02-07 19:00,정림동,0.112
69644,4,02-07 20:00,정림동,0.116
69645,4,02-07 21:00,정림동,0.124
69646,4,02-07 22:00,정림동,0.116
69647,4,02-07 23:00,정림동,0.128
69648,4,02-08 00:00,정림동,0.128
69649,4,02-08 01:00,정림동,0.12
69650,4,02-08 02:00,정림동,0.132
69651,4,02-08 03:00,정림동,0.136
69652,4,02-08 04:00,정림동,0.116
69653,4,02-08 05:00,정림동,0.128
69654,4,02-08 06:00,정림동,0.14
69655,4,02-08 07:00,정림동,0.148
69656,4,02-08 08:00,정림동,0.132
69657,4,02-08 09:00,정림동,0.148
69658,4,02-08 10:00,정림동,0.148
